DATE,STAR,LIKE,REVIEW
2020년 2월 28일,별표 5개 만점에 1개를 받았습니다.,,앱 시작하면 악성코드가 발견되었다면서 창이 뜨는데 이거 해킹당한거 아닌가요? 불안해서 앱을 못열겠고 이미 내 폰에 악성코드가 심어진거 아닌지 불안합니다
2020년 3월 4일,별표 5개 만점에 1개를 받았습니다.,,계좌도 다 안맞다그러고 신분증 발급일자도 틀리다고그러고... 그냥 발급이 이제 안되는건가? 몇번을 확인해도 틀린게읍는디;;
2020년 2월 27일,별표 5개 만점에 1개를 받았습니다.,1,갑자기 네트워크 오류라고 실행이 안됩니다. 앱을 재설치해도 똑 같이 안됩니다
2020년 3월 4일,별표 5개 만점에 2개를 받았습니다.,,캐시백되는건 좋은데 앱이 몇번째 안들어가지는건지... 돈이 얼마있는지 확인할수가 없네요
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,8,부산에도 기다리던 지역화폐가 나왔네요 앱도 깔끔하고 카드도 바로 신청하고 잘 사용하겠습니다!!
2021년 2월 2일,별표 5개 만점에 5개를 받았습니다.,,할인 많이돼서 좋아요! 가끔 오류로 결제가 안되지만. . .차츰 개선되겠죠ㅎㅎ
2020년 3월 6일,별표 5개 만점에 1개를 받았습니다.,,오늘아침 업데이트 하고나서 결제 잘되던 가맹점에서 오류난다고 결제안됨.. 업데이트를 어떻게 하신건지..
2020년 3월 19일,별표 5개 만점에 1개를 받았습니다.,2,앱이 열려야 충전해서 사용을 하죠 안열리는 경우가 너무 많아요 네트워크가 원활하지않다고 자주떠요
2020년 2월 17일,별표 5개 만점에 2개를 받았습니다.,,왜 계속 네트워크가 연결이 안된다고 하는지ᆢ와이파이도 무선도 다 해봤어요 고객센터는 통화하기도 힘든데
2020년 2월 21일,별표 5개 만점에 1개를 받았습니다.,,갤s8 브라우저ㅡ 크롬으로 설정해야된다고 진작좀 알려주지 어제 전화문의는 그런거 안알려주더니 오늘은 알려주네 하 .....
2020년 1월 18일,별표 5개 만점에 3개를 받았습니다.,,가맹점찾기가 너무 불편하네요 지도에서 찾기 기능이 있으면 훨씬 찾기 편할것 같아요
2020년 1월 21일,별표 5개 만점에 5개를 받았습니다.,,"이용내역 개선요청드립니다. 선택한 기간 동안의 총 사용, 적립 실적확인토록 업데이트 부탁드립니다~!"
2020년 1월 31일,별표 5개 만점에 4개를 받았습니다.,21,"부산의 주유소에서 사용이 안된다하여 난감한 경험있습니다. 사용가능하도록 지원, 배려 바랍니다. 감사합니다"
2020년 2월 7일,별표 5개 만점에 1개를 받았습니다.,1,업데이트 안하면 사용안된다고 해서 업데이트 눌렀더니 하루 종일 대기중이네요. 어서 좀 해결해주세요
2021년 2월 5일,별표 5개 만점에 1개를 받았습니다.,24,업데이트 해야 한다고 해서 업데이트 눌렀는데 계속 업뎃 안되네요. 결국 제때 충전 못해서 혜택 못 받고 화납니다.
2020년 4월 30일,별표 5개 만점에 2개를 받았습니다.,,로그인이 왜안되나요? 이리 안들어가지는 어플도 첨봅니다..빠른 수정 부탁드립니다
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,1,가맹점 검색에서 지역을 지정 후 검색 가능하도록 기능 추가 부탁 드립니다.
2020년 1월 6일,별표 5개 만점에 1개를 받았습니다.,,급하게 충전 해야 할 때 안 됩니다.... 어플도 통신사도 케이티라 뭐가 쓰레긴지는 알 수 없는 노릇!
2020년 1월 6일,별표 5개 만점에 1개를 받았습니다.,1,짜증나요 매장에서는 결제안됐다 그러고 저는 결제됐다고 알람 떴는데 결제하려고 어플드갔더니 안드가져서 삭제 후 다시 다운받았더니 여전히 안됩니다 어쩌라는건지ㅡㅡ
2020년 4월 5일,별표 5개 만점에 3개를 받았습니다.,1,너무 어이 없네요 사용할수 없어요 카드로 결재도 안되고 앱도 다운되어 먹통이 됐어요
2020년 1월 4일,별표 5개 만점에 1개를 받았습니다.,,동일한 후기가 많습니다만 왜 자꾸 네트워크 연결안된다고 하나요?? 불편해서 못 쓰겠네요 고작 확인 하나 하는데 이렇게 시간이 많이 걸리다니
2020년 1월 6일,별표 5개 만점에 3개를 받았습니다.,,단순한 합계도 볼수 없네요. 이달에 얼마 사용했는지 확인이 안되네요
2020년 3월 2일,별표 5개 만점에 1개를 받았습니다.,4,"가입하려는데 개인정보 입력에서 폰번호 넣고 휴대폰인증번호 받으려고 전송버튼 누르면, 입력한 정보를 다시 확인하라고 뜨고 5번 넘으면 다음날 하라고 하면서 더이상 진행이 안되요 가입도 안되고 물어보려해도 연락처도 없고 어떻게 하면 되나요?"
2020년 3월 4일,별표 5개 만점에 3개를 받았습니다.,,1:1문의 답변확인이 안되네요 호완성문제인지 다른어플은 정상적으로 작동하는데 이것만 먹통이에요
2020년 4월 10일,별표 5개 만점에 1개를 받았습니다.,,업데이트가 하루종일 안되네요 혹시나해서 폰을 껐다 다시 켜고 안되고 덕분에 동백전 써야할때 충전도 못해서 못썼네요 제발 개선해주세요!
2020년 3월 16일,별표 5개 만점에 5개를 받았습니다.,1,잘쓰고 있고 다 좋은데 위젯좀 만들어 주세요 매번 접속해서 잔액확인하기 너무 번거로워요
2020년 3월 18일,별표 5개 만점에 3개를 받았습니다.,2,지금껏 잘 쓰고 있었는데 업데이트를 해야 된다는 말과 함께 하루 종일 업데이트 업데이트가 되지 않아요 어떻게 충전해서 어떻게 써야 되죠?
2019년 12월 30일,별표 5개 만점에 5개를 받았습니다.,,좋음 불편사항 없었음 카드도 빨리왔었고. 다른 지역 화폐보면 평점 스랙이인데 ㅋㅋ 동백전 짱임..
2019년 12월 30일,별표 5개 만점에 5개를 받았습니다.,,할인폭이 너무 크고 넘 편리해요. 우리 부산시 상공인에게 도움된다니 더욱 좋네요.
2020년 2월 4일,별표 5개 만점에 1개를 받았습니다.,,이전엔 접속 되었는덕 오늘새벽에 뭐 서버넓힌다고 충전안되더니 지금은 어플이 켜지지않아요...
2020년 2월 7일,별표 5개 만점에 5개를 받았습니다.,,정말좋아요 캐시백이바로입금이되어서 요즘은장볼때 동백전카드를잘이용하고있어요~부산♡굿
2020년 4월 10일,별표 5개 만점에 1개를 받았습니다.,25,앱 자체도 너무느리고 업데이트 하래서 할랫더니 하루종일 대기중.. 잔액충전할랫더니 쓰지도못하겟네요
2020년 4월 23일,별표 5개 만점에 4개를 받았습니다.,,부산동백전 카드 용이 하고 잘쓰고 있어요 .쓸때 마다 캐시백 팍팍너무 좋아요
2020년 5월 8일,별표 5개 만점에 2개를 받았습니다.,1,네트워크 오류라면서 어플 접속이 안될뿐더러 오늘 실 결제한 금액 캐시백도 안됐네요...뭐지요?
2020년 4월 14일,별표 5개 만점에 1개를 받았습니다.,,앱이 와이파이든 데이터든 아무것도 연결이 안되네요. 안정성 좀 신경써주세요
2020년 3월 23일,별표 5개 만점에 5개를 받았습니다.,1,"계좌등록만하면 간편하게 충전, 확인.가능해요. 다 좋은데 카카오뱅크도 추가해주세요ㅠ"
2020년 4월 2일,별표 5개 만점에 1개를 받았습니다.,,진짜 넘하시네요! 아니 뭐 접속도 안되고 맨날천날 통신이 불안하다고 하면 시에서 일하시는 분들이 국민이 내는 세금 쳐받아먹고 이런거 하나 제대로 못하시면 안되죠!
2020년 9월 13일,별표 5개 만점에 5개를 받았습니다.,,한달 사용중에 오류로 결재 안된경우는 단 한번이였고 잘 사용하고있습니다
2020년 3월 16일,별표 5개 만점에 1개를 받았습니다.,,동백전 사용중에 알뜰폰통신사 이동했더니 켤때마다 계속 초기화 불러오는 오류가 있네요
2020년 3월 18일,별표 5개 만점에 5개를 받았습니다.,,혜택 최고. 이제 끝나서 아쉽. 그래도 6프로면 다른 카드보다 개이득.우선순위 1등 카드.
2020년 5월 26일,별표 5개 만점에 4개를 받았습니다.,,사용가능 매장목록이 한꺼번에 지도에 표시되는 기능도 있었으면 좋겠어요
2020년 2월 15일,별표 5개 만점에 5개를 받았습니다.,,좀 써보니 좋습니다. 다만 잔액이 부족한 경우에 따로 창을 띄워줬으면 합니다.
2020년 2월 21일,별표 5개 만점에 2개를 받았습니다.,,앱에 접속안되는 날이 왜이리많아요? 접속할때마다 30~40%는 접속불가;;
2020년 2월 12일,별표 5개 만점에 1개를 받았습니다.,,갑자기 가맹점 검색이 안되네요. 어떤날은 갑자기 결제 오류나고 이렇게 불안정해서 어디 쓰겠습니까
2020년 2월 13일,별표 5개 만점에 1개를 받았습니다.,1,"업데이트 하라는 공지 이후로 업데이트도 안되고, 혜택도 못받고 있습니다.언제까지 이럴껀가요?"
2020년 4월 10일,별표 5개 만점에 3개를 받았습니다.,,"처음 앱 설치땐 괜찮았는데 그후 오류가 발생, 사용이 안됨."
2020년 3월 30일,별표 5개 만점에 4개를 받았습니다.,,결제안되는 업체들도 있지만 그외다수의 업체들에서 사용하고 지금은 캐시백도 10프로라서 쓰는맛이 쏠쏠해요
2020년 4월 3일,별표 5개 만점에 4개를 받았습니다.,1,군더더기 없는 ui가 마음에 드는군요. 많은 사업장에서 사용가능하면 더 좋겠습니다.
2020년 4월 10일,별표 5개 만점에 1개를 받았습니다.,,2월한정때만이라도 모집끝냈으면 예산이 남아돌았을텐데 7월까지하니 이사단 인제6프로할인해봤자 사람들 신용카드쓰는게 더이득일듯
2020년 3월 9일,별표 5개 만점에 2개를 받았습니다.,,결제도 안되고 잔액확인도안됩니다 계속 오류뜨는데 왜이런건가요??
2020년 3월 19일,별표 5개 만점에 5개를 받았습니다.,,아무 에러없이 잘 사용중인데 뭐가 안된다는 것인지.. 즉시 할인되고너무 좋아요..
2020년 3월 30일,별표 5개 만점에 3개를 받았습니다.,,좋은 정책인데.... 앱에 접속 안되는 오류나는건 정말 어떻게 손좀 봐야겠어요 심해요....
2020년 3월 18일,별표 5개 만점에 5개를 받았습니다.,1,2달 사용했습니다 사용하면서 저는 연결 두어번 버벅댄거말고는 지금까지 별문제없이 잘쓰고있어요
2020년 4월 15일,별표 5개 만점에 1개를 받았습니다.,,다운로드만 되고 아이콘누르면 동백전로고만 내내떠있고 아무것도 안되는데요.. 와이파이 데이터 둘다해봤는데
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,다운받았는데 카드신청이 안되네요 계좌등록하고 충전 후에 카드신청 가능한건가요? 사용설명서가 있으면 더 좋을것 같아요
2020년 3월 30일,별표 5개 만점에 1개를 받았습니다.,,업데이트도 잘 안되고.. 잔액 확인하려면 어플 접속해야 되고 너무 불편해요
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,,1월부터 사용중인데 나는 한번도 오류난적 없고 잘 사용하고있음 계속 10프로 캐쉬백해줬으면 좋겠어요
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,,부산 동백전이 엄청 편리하고 캐시백이 10% 되니 얼마나 좋습니까! 3월이후에도 년말까지 쭈~욱 10%했으면 좋겠습니다!
2020년 4월 13일,별표 5개 만점에 1개를 받았습니다.,,아니 충전하려 들어가면 계속 튕기고 지우고 깔아도 튕기는데 이러면 그냥 쓰지말라는 소리 아닌가요?
2020년 4월 10일,별표 5개 만점에 4개를 받았습니다.,,사용중 오류로...돈 손해봄...ㅠ 그래도 이만한 것은 아직 없으니....
2020년 4월 6일,별표 5개 만점에 1개를 받았습니다.,,앱 실행이 안됨;; 와이파이 빵빵한데도 안되고 데이터로도 안됨요.. 불편
2020년 5월 1일,별표 5개 만점에 1개를 받았습니다.,1,부산 소상공인을 위해 만든 취지는 좋았으나 너무 일찍이 예산초과로 윈윈효과가 부족함
2020년 5월 7일,별표 5개 만점에 1개를 받았습니다.,1,왜 갑자기 접속이 안되나요??? 충전을 못해서 캐쉬백 못받았어요
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,,가맹점 검색할때 현재 위치가 아닌 처음 접속했던 위치로 계속 검색되는듯요
2020년 4월 23일,별표 5개 만점에 1개를 받았습니다.,36,네트워크 다잘되는데 계속 네트워크연결이 불안정하다고 안들어가지네여;; 종종이러던데 원레열리는거도 느리고;
2020년 5월 8일,별표 5개 만점에 1개를 받았습니다.,,정보 수집 동의후 동백전카드 이미지모양에서 어플실행이 멈추는데 이건 모에요?
2020년 3월 25일,별표 5개 만점에 1개를 받았습니다.,,현재 시각 1시간째 먹통이네요ㅡㅡ 식구들이랑 외식하고 동백전으로 계산할려니 앱도 안열리고 도무지 카드를 쓰라는건지 말라는건지..충전을 할수잇게 해줘야지 될거 아닙니까? ㅡㅡ
2020년 3월 26일,별표 5개 만점에 1개를 받았습니다.,56,월별 사용내역 다 보이게 좀 기본값 설정해주시오. 매번 일별로 누가 계산합니까? 취합자료 보려면 월별로 보느디
2020년 4월 3일,별표 5개 만점에 2개를 받았습니다.,1,상경해서 부산 갈일 없는데 60퍼 이상 안써서 환불이 안되는게 말인가..
2020년 4월 28일,별표 5개 만점에 1개를 받았습니다.,,잘되던 얩이 얼마전부터 네트워크 상태를 확인하세요 이런 문구만뜨고 앱 실행이 안되요
2020년 5월 8일,별표 5개 만점에 2개를 받았습니다.,,가입은 하고 되는가 볼려고 100.000 원 충전 했는데요 카드를 만들수가 없네요~?? 뭐이 요렇게 복잡하나요?
